3.82,-35.773586,4.486959,95.570558
3.82,-20.104527,-49.089266,1.837527
3.82,-8.66837,-96.48418,100.3369
3.83,-63.022703,27.373482,-20.792498
3.83,-103.91994,-58.957456,-107.960807
3.83,-19.356924,-17.40793,-134.489842
3.84,7.098485,10.543736,-27.019807
3.84,162.113525,241.065988,183.56674
3.84,17.673807,41.929015,13.014908
3.84,-33.242229,34.710992,-85.450746
3.84,-91628.21995,36643.48097,16171.72491
3.84,-16.728402,6.3126,-20.015507
3.84,-30.252522,-4.314584,-94.79796
3.84,2.989087,-90.792184,49.863048
3.84,5600.996443,-93152.9614,-35932.6399
3.84,6.964788,-13.643765,42.707954
3.85,11.637776,23.342255,-23.728596
3.85,0.677437,12.19782,-15.122127
3.85,-5.767253,59.585068,-39.52731
3.85,-20.660362,10.218175,-20.842511
3.85,-51.400013,-7.563147,141.115978
3.85,-26.283342,-4.363283,-30.158275
3.85,-5.56255,-9.299226,3.038014
3.85,3.495833,-33.687362,13.525603
3.85,9.245186,-59.708018,-8.754035
3.86,30.180673,7.630372,24.761577
3.86,11.405856,30.579706,-8.321655
3.86,8.234768,65.213718,-46.834868
3.86,-36.369544,-74.106715,-166.92277
3.86,-3.402312,-8.577006,-47.018913
3.86,-3.005409,-183.808118,139.792353
3.86,45.635919,-20.880207,-1.215412
3.87,59.14718,89.215057,48.48319
3.87,-261.370054,295.35393,-409.001899
3.87,-80.799834,-46.030955,-92.356336
3.87,-13.771311,-11.872446,-1.801463
3.87,-64.636099,-108.519131,-70.633018
3.87,199.669191,-373.661462,7.43694
3.88,30.82377,1.266396,-31.665333
3.88,41.769649,22.568336,16.620371
3.88,-29.062466,18.02588,16.685015
3.88,-24.36173,-27.040918,-41.484457
3.88,38.629453,-8.500488,-39.895777
3.89,29.694338,28.782724,-6.474577
3.89,-21346.95329,88690.46703,-40967.16622
3.89,-26.074955,22.995381,1.405035
3.89,-81.054806,-7.05786,-0.946921
3.89,16.453496,-29.589591,23.780105
3.9,-66.071937,46.325951,-1.609728
3.9,-62.768014,10.783606,-89.257117
3.9,-197.912019,-83.036359,-176.341407
3.91,17.402678,31.124499,3.741217
3.91,-22.21508,30.115144,-2.555415
3.91,-80.166328,-9.857284,-97.048731
3.91,-63.981638,-66.905071,-99.451605
3.91,-28.510476,-39.071229,-12.769777
3.91,-27.579279,-58.969611,68.155258
3.92,-10.50257,-39.395153,24.426522
3.92,12.926473,-34.724544,-11.929933
3.92,43.818116,-38.149671,5.336289
3.93,17.106924,1.964466,-16.443574
3.93,26.31178,11.067445,-32.92116
3.93,34.175398,32.504346,62.052515
3.93,73.800655,193.060106,-12.107266
3.93,-5.555002,11.669749,-41.257317
3.93,-50249.82514,11464.94966,-85694.28228
3.93,-64.096463,-119.048882,-51.007488
3.93,1.061054,-376.863133,19.299314
3.94,49.896436,15.346501,-75.238648
3.94,-19.103696,40.392645,-7.518267
3.94,-38291.58753,78676.76741,-48411.98859
3.94,-25.041776,28.63397,12.473108
3.94,60.355787,-61.863108,75.574805
3.95,12.488444,7.46198,45.920103
